Rating,Title,Date,Verified Purchase,Body,Helpful Votes
5.0,The best headphones you can find around in Amazon,"February 15, 2018",Yes,Excellent headphones for the price! This is the second pair I bought to have at work. Great battery too!! It lasts exactly as advertised in Bluetooth mode.,0
5.0,Excellent item!,"October 11, 2018",Yes,"My monsters break and damage everything, these are amazing, after almost a year we still have them alive with a small crack jajajaa..Good quality, good price, good battery life!!!",0
5.0,Sound great! And comfortable.,"August 25, 2017",Yes,"Very nice quality for the price!  I just wanted them for flying so I can listen to my ipod, but it's really cool that I can also use these with my phone and even take calls through the headphones.",0
4.0,Great Product,"January 20, 2018",Yes,"It's nice size. got it same day delivery. The only reason it gets a 4 and not 5 because I thought it would have noise cancelling but you notice the echoes if you've ever HAD noise cancelling headphones. All in all, everything is good so far and the lower scores are pretty much ppl who had issues with delivery anyway.",0
5.0,These work great - delivery was prompt,"November 27, 2017",Yes,"These work great - delivery was prompt.  Very nice - someone can listen to t.v. at a louder volume than others prefer, or when others don't want to hear :)  Would order again.",0
5.0,Love these!,"May 9, 2018",Yes,Love these works perfectly. Only thing is they aren't sound proof but it was already stated in the description so I knew exactly what I was getting!,0
5.0,Say yes!,"September 23, 2017",Yes,"These are really comfortable. I had no problem connecting to my phone with bluetooth. They come with a usb type cord for charging, and a direct plug in for sound if preferred. My friends tried them &amp; thought they were really nice and affordable.",0
4.0,"Very good headphones, small problem most likely just a defect","January 22, 2018",Yes,These headphones are wonderful I wanted to buy some that didnt have a $200-300 price tag and these over everything for a much cheaper price. I gave these to my son and he uses them all the time the only problem I had is when I sometimes called him I could tell he was using them because it was much harder to hear him,0
5.0,Just buy these!,"February 8, 2018",Yes,"Don't spend your money on Beats!  Get these instead and save money too!  I love all things tech and these headphones are amazing.  Easy pairing, long battery life, great sound, comfortable fit.  I'm in love!..UPDATE!  Still awesome!",0
5.0,Ive never liked ear buds and this is a great way to ...,"February 24, 2018",Yes,"Ive never liked ear buds and this is a great way to use my phone for music and as a phone, also I got a bluetooth mp3 player which makes it complete :-)",0
5.0,These headphone are fantastic. They're easy to use and the volume is ...,"February 23, 2018",Yes,These headphone are fantastic. They're easy to use and the volume is great. I had no problem syncing them to my phone and the battery life lasts forever.,0
3.0,Just OK,"October 1, 2017",Yes,These headphones are just ok. They do not do a good job of blocking out other noises. And their range away from the source is very short. But they are what you would expect for the price.,0
5.0,Works Perfectly! Bang for your buck!,"June 24, 2017",Yes,"Works perfectly, in fact better than I expected, especially considering the price. The company seems to make good products. Mic is good, I have had no problems with people hearing me (gaming and phone calls)..Soft and comfortable on my head (female and average size)..Even though it is not noise canceling, it does a pretty good job at it.",0
3.0,Waiting on a reply,"December 2, 2017",Yes,I LOVE the way these feel.  So much so that I’ve got an email into the seller reference a crackling sound  in the headphones.  I’m hoping that they’ll quickly send me a replacement  I’ll be sure to update when I know more.,0
5.0,This was a good investment! I brought these for my son and ...,"September 9, 2017",Yes,"This was a good investment!  I brought these for my son and he loves them.  There is no cord for him to get caught up in and they work great on his tablet.  When he finishes with them at night, I just plug them in and they are ready for the next time he uses them. I would definitely buy this product again and recommend this company.",0
4.0,The battery life is impressive and the sound is good. I found the bass at times to somewhat ...,"December 29, 2017",Yes,"For the price, these are decent headphones. The battery life is impressive and the sound is good. I found the bass at times to somewhat overwhelm higher notes and subtle details. Overall a good set of starter headphones.",0
4.0,Muffled sound but awesome for price,"June 6, 2017",Yes,"Nice headphones for the cost. The fit feels a little weird on my ears but I use them for mowing so I have them on for long periods of time. Pretty good sound although a little muffled for my tastes but overall, excellent headphones for the price.",0
5.0,Really easy to use and very comfortable,"August 27, 2017",Yes,What it lack in ear splitting volume it makes up for with clarity and comfort.  Really easy to use and very comfortable!  Best yet the cost a fraction of the big guys!,1
5.0,One Star,"November 1, 2017",Yes,"all buttons have ceased functioning. No power on or off, volume or bluetooth.  Look elsewhere..UPDATE: seller has fixed the problem for me.  I couldn't be happier",1
5.0,"Great material quality, sound and excellent price","September 22, 2018",Yes,"Its been almost a year with my headphones and I love them way more than my expensive noise cancelling, overrated  Bose headphones",0
5.0,A great set for an affordable price.,"December 2, 2017",Yes,"This is a really nice set of bluetooth headphones.  It has great connectivity, and the sound is very clear.  The headphones are sound reducing, not  noise cancelling, but I actually find that more convenient.  The noises around you aren't loud or distracting at all, but if someone's trying to get your attention it's easier to tell.  The battery lasts very long; I can listen for ~8 hours/day at work all week long before I need to recharge the headphones.  All in all, a great set for an affordable price.",0
4.0,and loved them. The sound is great,"March 20, 2018",Yes,"I don't really write reviews, but I thought this would be the right ocassion. I previously had bose headphones, and I was looking for something that wouldn't break my budget. I was looking around and found these. I was hesitant at first but when I got them, I tried them out, and loved them. The sound is great, and the noise cancellation is pretty good. I've had ocassions where I can hear slight noise, but for the price of these headphones it's pretty good.",0
5.0,Very nice for the price,"July 5, 2018",Yes,Very nice for the price! Pairing was really easy and I'm quite happy with them..I'll probably purchase a second pair...,0
5.0,Headphones replaced after one received with problems,"January 4, 2018",Yes,"I received some Headphones that was creating interferences with my WIFI laptop, this saler sent me a newones in less than 1 week. Newones are working perfect. They are confortable, and batteries can work form 1 week if you dont use it to much and remeber to turn it off any time you are not using them. Highly recommeded",0
5.0,Highly recommend,"August 27, 2018",Yes,"Sound quality is great, charges quickly and the battery lasts a very long time.",1
3.0,"Like me, they don't last long.","January 4, 2018",Yes,"It provides decent quality for what you pay, I mean they're headphones all you have to do is make sound go to ears it's not rocket science..As for the longevity, it leaves something to be desired, I bought these like two months ago and were comfortably audible at 50% computer volume, now I'm at 100% and it sounds like a whisper. In the long run buy yourself some good headphones as these don't seem to last very long.",0
2.0,"the package arrived very quickly, however, product description ...","January 25, 2018",Yes,"the package arrived very quickly, however, product description was a bit misleading. I have purchased it to use with TV, thinking it will be wireless... not so. Yes I know it describes as ""wired for TV"", but the wire is about 24"" long... who sits this close to TV???..disappointing​...",0
5.0,Headphones won't stay on for one call after the other.,"November 8, 2018",Yes,For the price these headphones are okay. Only problem I have is when I'm placing a call I have to constantly reset the headphones to Bluetooth phone or it just plays on the phone.,0
5.0,Mpow 059 bluetooth headphones,"January 14, 2018",Yes,"These are excellent bluetooth headphones. I like the sound quality.  They have a very good base, really good treble tones. Will definitely buy this product again.",0
5.0,Great Sound!,"November 30, 2018",Yes,Love my headphones!  Great sound.  Compact.  Put them on right away and started dancing💃!,0
5.0,Great quality headphones!,"January 25, 2018",Yes,"I love these headphones so much. They dont get static like most. They hold a VERY LONG charge!!! I love that they can be folded up for easy storage and also if your computer doesnt allow you to listen wirelessly, it comes with a connector!",0
5.0,No doubt... The best!,"August 8, 2017",Yes,I had my doubts but not anymore. I work 12hr shift around noisy machines and the battery life easily runs music the whole day. Comfortable to wear and really cuts down the outside noise.,0
4.0,"Good product, microphone needs noise cancelling.","January 10, 2018",Yes,"Got this as a gift and they like it very much, only downside is when using the microphone it picks up anything and everything so it is very hard to hear in loud environments.",0
5.0,Great catch from Amazon in the Headphone section,"September 27, 2017",Yes,"What a surprising pair of headphones. Great sound, wonderful look and fantastic price. If there is a ""catch"" I have not found it. Great purchase. Yet again from Amazon.",0
5.0,I bought these for my 12 yr old Granddaughter and ...,"February 28, 2018",Yes,"I bought these for my 12 yr old Granddaughter and she loves them. Has told me she hears some static, but I didn't. What you do hear is your own footsteps as you walk without them being on. Very secure on her head...",0
5.0,The music sound so good with deep bass,"November 10, 2017",Yes,"I brought this mainly for playing mobile online games that requires the mic function alot. Bluetooth sound works well for gaming and OK for music(I grade it 60% of the sound quality compared to wired), but the biggest surprise is the actual sound when using the 3.5mm jack. The music sound so good with deep bass, that I almost throw away my JVC rx900 can I used alot. Best buy at this price point and I'm amazed how good &amp; comfy this product gives.",0
2.0,They look great and feel good on,"April 29, 2018",Yes,They look great and feel good on..The only problem with these headphone is the person next to you can hear what your listening to..Bought to wear on a flight and now worried I am going to annoy the people next to me because they are so loud.,1
5.0,I love these for working out and being wire free,"April 13, 2018",Yes,I love these for working out and being wire free! You have to get used to where the buttons are but after that they are awesome!,0
5.0,5 Stars,"December 23, 2017",Yes,great product and customer service,1
5.0,Great for the price.,"November 9, 2018",Yes,I can still hear my husband snoring lol but these are great for watching tv at night while he sleeps! Would definitely recommend and I would buy again.,0
5.0,Works well and looks good.,"February 21, 2018",Yes,My previous review was wrong and the result of user error.  Got it to pair with my tv and it works well and has good range and sound.  I recommend it.,0
4.0,Good functionality/design. Not the best sound quality,"November 28, 2017",Yes,"The sound quality isn't the best. Really no bass at all. Some white noise/ fuzz when not playing music. Functionality and looks are good. Over all it's great if you aren't picky about your sound quality. I you are, you should spend a little extra to get something better.",0
5.0,You will love these.,"July 11, 2018",Yes,"Great product for the price. Comfortable, great sound, and great battery life. My wife and I both have a pair, and will be suggesting these to anyone looking to buy a pair of good, inexpensive headphones.",0
4.0,Quality Sound,"April 23, 2018",Yes,"The sound is great, these are a little of the heavy side though and my head begins to hurt after wearing them an extended amount of time.",0
2.0,barely average sound quality,"June 19, 2017",Yes,Fit is a bit tight. I wear a size 7 hat which is average in size and found the phones a bit too snug. Uncomfprtable after an hour or 2. However my biggest complaint would have to be audio quality. The Mid range and trebles Are Lacking. Sounds like muff are filled with tissue. I would nor recommend these. Price fits them in a medium quality build range. Sorry.,0
5.0,Great for casual music listeners and children,"November 13, 2018",Yes,Bought these for my ten year old after his beats started ripping. These are worth the money and the battery life lasts practically all day.,0
5.0,Excellent sound quality and very comfortable,"March 24, 2018",Yes,Excellent sound quality and very comfortable.  The volume control is easy to use.  No problems after a year of use.  I've never run the battery down all the way so I don't know how long the battery life is.  I usually charge after about 4 or 5 hours of listening.,0
1.0,apparently can't use with a laptop.,"March 1, 2018",Yes,"I was very disappointed. I bought it to use with my laptop, didn't realize that I could only use it with my Android phone. Haven't been able to get it to work with that yet either. This is not the best headphone set to buy if you're not text savvy. Going to have to have somebody who is, help me before I can start using it",0
5.0,working as intended,"March 8, 2018",Yes,"Fits will over ears, amazing noise cancellation, great blutooth range. Sound quality is perfect to my ear but I may or may not be an uncultured swine. Easy to use, too.",0
5.0,Headphones cut off bass if used with bluetooth,"September 19, 2017",Yes,"GREAT headphones for the price. HOWEVER NOTE THAT IF YOU USE BLUETOOTH, THE HEADPHONES WILL CUT OFF THE BASS FREQUENCY. If you use the 3.5mm cable included then the sound is very rich.",0
5.0,My teen loves these. At first she had a ...,"February 6, 2018",Yes,"My teen loves these. At first she had a hard time paring and would not let us help, but she figured it out and loves them. My only regret is that I did not purchase 2...she has a twin.",0
5.0,Price is RIght,"March 2, 2018",Yes,Very comfortable and adjustable.  Sound is quite good.  The light on the control side goes out once fully charged.  No negatives for me.,0
4.0,Excellent for the price,"March 30, 2018",Yes,Great for the price. Sound is good - not great - but excellent for the price point. Electronics work very well. Bluetooth connects seamlessly every time. Battery life is good. If you want to spend $200 you can get better sound like Bose but you won’t find better headphones at this price.,0
4.0,These headphones were purchased as a gift to my son ...,"January 29, 2018",Yes,These headphones were purchased as a gift to my son who likes them. He says they are extremely high quality and he has no complaints about them.,0
4.0,Good headphones but not what I wanted.,"March 19, 2018",Yes,"Great headphones, I love that they come with an aux cable so I don't  drain my battery by having to turn on my Bluetooth.unfortunately I was looking for some that reduced or cancelled background noise. Eventually I will find some.😊",0
5.0,These are better quality than BEATS by Dre,"August 5, 2018",Yes,These are better quality than BEATS by Dre. I love Dre. But these are oddly better quality for an 8th of the price.,0
5.0,Suited for me,"August 31, 2017",Yes,This is a very sturdy headset. It feels like good quality. The sound is good and feels good over my ears. The price is reasonable. I would recommend this product and I would purchase it again.,0
4.0,and he seems to be happy with the sounds and quality,"January 2, 2018",Yes,"I purchased this for my teen aged son, and he seems to be happy with the sounds and quality. However, he did complain of the head phones squishing too much on his head; other than that, happy with the product.",0
5.0,Great quality for the money,"January 3, 2018",Yes,"Great base and sound quality.  Fits as expected over the ear, I am able to hear cars approaching while I'm running and people talking at the gym, but the music is in the center piece.",0
5.0,sound quality is nice,"October 18, 2017",Yes,Had a brief problem with the product which turned out to be something else BUT customer service was there for me all the way through trouble shooting.... Happy with purchase,0
4.0,Not quite perfect,"October 12, 2018",Yes,"I really like the feel, battery life, and button configuration of these headphones. These fit me quite well and are quite good at blocking out outside noise. However, the headband padding cover material came out after only a couple months of use. The sound quality could be a bit better and I wish the volume control buttons weren’t independent of my phone’s own volume control.",0
5.0,Great look and style,"April 12, 2018",Yes,"Love how they fit on my head and ears, they have incredible sound, I also have Bose headphones, but headphones are just as good",0
4.0,"Great battery life, not good for taking calls","May 31, 2017",Yes,"These headphones are great for listening to music, the battery lasts awhile before needing to be charged. But when you try and make a call the person on the other line can barely hear you. (Poor microphone!)",0
5.0,These headphones have surpassed my expectations.,"October 4, 2017",Yes,"These headphones have surpassed my expectations. They are very comfortable and do a pretty good job with noise cancelling. The build quality seems to be top notch for the price, and they sound great to boot! I love the wired/wireless capability, but I've mostly used them wired so far, so I can't speak to battery life or bluetooth quality. Overall though, I think these are incredible for the price, and the best value you'll be able to find.",0
4.0,Overall I'm happy with the purchase,"January 11, 2018",Yes,The sound is fabulous! Up there will the high end headphones. I have a small head so my only complaint is that I cannot get them to fit securely. Overall I'm happy with the purchase. Well worth the price.,0
5.0,I really like them,"September 2, 2017",Yes,"arrived quickly and as described. They really do fit comfortably and the sound is outstanding, especially when you consider the price. I would compare these to much more expensive headphones.",0
5.0,sound is great for the price,"May 22, 2018",Yes,cheap alternative to expensive brands. I use at the gym daily and gets the job done. sound is great for the price range,0
5.0,Incredibly comfortable,"February 25, 2018",Yes,"Very much like the feel, look &amp; functionality however my flat screen apparently does not support Bluetooth. Even with a separate transmitter. Both were returned without issue as the main goal was to watch TV yet not disturb girlfriend...",0
5.0,Good quality and sound and easy to use,"June 21, 2017",Yes,A lot of bang for the buck. Good quality and sound and easy to use. For the price it's a great product. I have a pair of studio Sony plug in's and these sound just as good. I would recommend them for sure.,0
4.0,You won't be sorry!!!,"October 27, 2017",Yes,"The ONLY thing I am not a fan of is the sweat.  I wear these when I lift weights and while I am already sweaty, the sweat around my ears is bothersome.  Otherwise they are great!  Sound is awesome.  Paired easily.  Folds up nicely. Great 1 touch operation!",0
3.0,Your average headphones,"May 2, 2018",Yes,"Not as good as I was reading from the reviews.  It's a bit heavier than other headphones I have had in the past and the padding does little to help cushion/distribute that weight.  Quality is above average, probably on par with similarly priced headphones.  The collapse able bits are continually collapsing, I don't think there is any sort of lock mechanism to keep them from collapsing.  Overall 3 stars, wouldn't buy it again.",0
5.0,Quality Sound at an affordable price!,"December 7, 2018",Yes,"I don’t know how I lived without these!  Great sound at an affordable price.  Two things to note:  the color is more of a muted pink than metallic (in my opinion), and after wearing a few hours they became less comfortable resting on the top of my head (a little heavy but I was due for a break anyway).  So overall - Awesome!",0
5.0,Good Headset!,"July 5, 2017",Yes,Headset is fairly easy to use and operate. Arrived on time and packaged correctly. I have ordered another headset for a different device so they automatically pair with that device. They are great!,0
5.0,love these! And guess what,"March 19, 2018",Yes,"Finally upgraded to wireless over-the-ear headphones... love these! And guess what, so does my boyfriend... he steals them all the time. They have a little bit of a noise cancelling quality which is great if random noises stress you out (like me). The mic is kind of wonky but there are better options for that if that's what you're looking for. I recommend these highly if you want a bargain... pretty decent quality for a good price.",0
4.0,We still like them.,"May 30, 2018",Yes,"They work with the computer, but not the television about them hoping they would work for the television. We still like them.",0
5.0,Great product!,"January 19, 2018",Yes,"Good, dependable and easy to use. I use my headphones for traveling to work with my Kindle.  Charges quicker than my old headphones and connects easily too.",0
5.0,"Great product, great price","October 19, 2017",Yes,I love these headphones! They paired without any problems. The sound quality is great! They are very comfortable to wear even with my glasses. I highly recommend them!,0
5.0,Kid Approved,"January 14, 2018",Yes,My son thanks me for these almost every time he uses them. He loves that they're both Bluetooth for his ridiculous jackless tablet or corded for his game system. He also geeked out over how they fold to fit in the case we bought to store them in (highly recommend one of those btw). Would definitely recommend/buy again.,0
5.0,was packaged nicely. The sound and quality are amazing,"March 21, 2018",Yes,"Arrived on time, was packaged nicely. The sound and quality are amazing, it blocks out a majority of the background noise so as not to disrupt what you are listening to.",0
4.0,Good sound,"March 11, 2018",Yes,"Just tried these out today, the sound is really clear but I’m obsessed with good bass and it isn’t really a bumping feeling that i was hoping for. If that’s not a big deal to you, then you’ll love these!",0
5.0,Great for use with pc for gaming.,"May 30, 2018",Yes,"The Mpow headphones sound clear and have a very good range from devices. I bought them to use while gaming on my pc. I was worried that they may have exaggerated bass. I am glad to say that bass, treble and mid range are all naturally represented. Great product for the price!",0
5.0,"Amazing, believe the reviews","April 11, 2018",Yes,"These are great. Great fit/sound quality/comfort. Easy pairing with devices. I was honestly surprised considering the low cost, but I went by the reviews and I'm glad I did!! These are the best headphones I've ever owned.",0
5.0,Awesome headphones highly recommended,"November 4, 2017",Yes,"Amaze with the quality of this product , the Battery last long. The sound quality is awesome. Pretty comfortable  For the price you can’t ask for more .Highly recommended",0
5.0,Great product,"March 22, 2018",Yes,"Bought these as a gift for my hubby. I was apprehensive at first because of the very reasonable price, but, he absolutely loves them.",0
1.0,Quit working after 11 months.,"September 16, 2018",Yes,"Really liked these until the left ear piece died suddenly, the sound quality went out completely on the right the next day.",0
5.0,Great sound for him and quiet time for me!,"October 3, 2017",Yes,"Totally quiet experience now my husband is watching the living room tv and I can still walk around in peace.  Really nice product, easy to set up and after a full charge will give hours of beautiful sound and he's able to enjoy the movies and tv programs.",0
1.0,Do not buy,"October 24, 2017",Yes,Bought this for my son as a birthday present. Charged for  4+ hrs headphones lit red but never charged..Up,2
5.0,easy to function and handle,"May 24, 2018",Yes,"So far so fabulous , just as prescribed by seller , easy to function and handle , comfortable on ears , for moderate intervals , 1hr - 1.5hr , I recommend it .",0
2.0,They're comfortable but they have NO bass whatsoever,"February 12, 2018",Yes,They're comfortable but they have NO bass whatsoever. They are definitely not worth $35. Look for earbuds for the same price that have better sound quality,0
4.0,Good and Strange,"June 3, 2017",Yes,Sound is very good.  A little strange how you have to hold the on/off button till it cycles through the menu of turning headphones off.  But once you figure it out.  Its not so bad.  especially for the price.,0
5.0,Great Sound!!!,"March 27, 2018",Yes,These headphones are GREAT!! The sound quality is amazing... Almost like Bose but cheaper. Great for working out and stay on ears. Love the so far!,0
4.0,Nice headphones and comfortable when sitting,"January 29, 2018",Yes,"Nice headphones and comfortable when sitting.  Not the best for working out as they tend to make you very hot and sweaty.  For watching tv, reading or listening to music, they do a nice job.",1
5.0,"So far, so good!","September 29, 2018",Yes,"These are great headphones! I have only had them for a week so we'll see about the battery life, but the quality of the headphones and the price they can't be beat.",0
5.0,Best buy for your money!  Highly recommend!,"March 13, 2018",Yes,"These headphones are awesome!  Super easy to connect to my phone, super comfortable and awesome sound quality!  I used them during my workout 1st day I had them and wondered why I waited so long to get these.  Will be buying more for my family!",0
5.0,Most bang for the buck!,"May 31, 2018",Yes,"These headphones are sturdy, comfortable, and has amazing sound quality! Best purchase for myself in a long time!",0
5.0,Better quality for a fraction of the cost,"November 10, 2017",Yes,I paid 99.00 for a set of wireless headphones from my cable company and they broke within a month. I wish I had seen these first! Better quality for a fraction of the cost.,0
1.0,Power button broke on the 5th or 6th use,"March 10, 2018",Yes,Power button broke after 2 weeks of light use. Poor QC. I was very surprised since they're rated very highly on Amazon.,1
3.0,These are just ok. Sound quality is definitely not ...,"March 22, 2018",Yes,These are just ok. Sound quality is definitely not what I expected based on all these positive reviews. Seems to have a very weird mechanical sound. Not crip and clear. I guess you get what you pay for.,1
5.0,Ordered 2 more sets after loving my first set. It has been about a year since my first purchase and used everyday,"November 8, 2017",Yes,I have now ordered 3 sets of these headphones.  I loved mine and now my kids love theirs. Such a great price and quality is better than some other higher-priced headphones.,0
5.0,Great sound!,"January 10, 2018",Yes,The sound couldn't be more perfect with these headphones. They fit great for me but my head is a little on the small side. I'm so glad I made the purchase.,0
5.0,The bass could be a little better but other than that great for the price,"December 10, 2017",Yes,I've always had beats but was looking for a cheaper alternative and these preform really well. I use them when working out. The bass could be a little better but other than that great for the price.,0
5.0,Perfect,"August 1, 2018",Yes,I bought these to mow with and they are perfect. can still hear the mower but at least the music comes in clear over it,0
4.0,works very well.. just have to remember to ...,"July 6, 2018",Yes,"works very well.. just have to remember to sync the bluetooth , you need to hold the button for about 5 seconds.. the instructions are very small and unclear..",1
1.0,Cheap junk,"January 10, 2018",Yes,"Please don't buy cheap off-brand junk.  Had these a few months, now one side outputs sound, the other side hardly at all.  Constantly static, cuts-in-and-out with a poor connection when the phone is all of two feet away.  Oops and guess what?  If you need to use the cable, it is only 2-channel, so no microphone for you unless you're on BT.  There's no way to clearly know if you're turning it on or off unless you're listening to the audio coming out of it (it tells you with a weird spoken voice).  Like most cheap knock-offs you're better off to save your money on the real thing.",4
5.0,Good value!,"February 27, 2018",Yes,Great sounding earphones for those of us that HATE earbuds!  These are very comfortable and sound great.  Easy to pair with my iPhone.,0
5.0,Good product,"July 15, 2017",Yes,"It's my first pair of Bluetooth headphones, so I have nothing to compare them to. I'm happy with the product, sound quality is good, connects to phones and tablets, microphone is good. I've only had it for several weeks, so I'm not sure how long they last",0
4.0,Good Deal!,"April 11, 2018",Yes,"Pretty great product for the price. I have yet to put them to the longevity test but I love the features, design and weight of them.",0
5.0,Great headphones,"September 28, 2018",Yes,I love these headphones. I actually gave them to my little sister and she loves them. I'm buying them again for myself.,0
5.0,Dr Dre killer? It depends what you are listening to.,"February 7, 2018",Yes,"Forget the Dr Dre, this one works just fine. I listen mostly to podcasts and streaming music, so it is just fine. Battery life is great, easy to pair.",0
5.0,Love it,"October 16, 2018",Yes,Yes I love it works very well this is my second one gave the other to my daughter,0
5.0,The headset i am happy i ordered.,"December 5, 2018",Yes,"I use this product to watch movies on my Kendal fire tablet , it is a winner comfortable , great sound easy to connect , and well built . I think it is a great product.",0
5.0,High quality sound.,"April 9, 2018",Yes,The headphones provide high quality sound and are comfortable to wear.  They are light weight and fold up nicely.  Pairing with Bluetooth was easy.,0
1.0,DANGEROUS! Overheated cord melted through my teen's sheets!!!,"July 1, 2018",Yes,The charging cord for these headphones melted and burned a whole through my teenager's bed sheets. We were extremely lucky a tragedy did not occur. I contacted Amazon support who said they would refund our money (it's been 3 weeks and no refund has been issued). Amazon was to also get in touch with the manufacturer however neither party has contacted me.,0
5.0,"he is happy, we want say ""thank you"" and best wishes ...","May 1, 2018",Yes,"Hi, I bought headphone as gift for my son for gaming and video/music, he is happy, we want say ""thank you"" and best wishes for your business!",0
3.0,5-star ratings are puzzling,"May 8, 2018",Yes,"Not sure why all of the 5-star reviews, except maybe for value. This set sounds tinny, but they are comfortable and stylish.",0
1.0,Won't pair with BT adapter.  No clue why after 2 hours of troubleshooting,"October 2, 2017",Yes,Can't get it to pair with desktop.  I have a BT 4.0 adapter that pairs with all my other BT devices but it won't with these headphones.  Not sure why.  I have tried troubleshooting suggestions online for 2 hours to no avail :/,2
5.0,GREAT Sound,"June 6, 2017",Yes,These arrived in a very timely manner. My husband needs earphones to hear TV. He LOVES these! He has been using IHIP earphones. After 6 months they quit working so we got another pair to replace them and after 6 months they stopped.  He said these have much better sound and he is very very happy with them.,1
1.0,Mpow Bluetooth headphones,"October 6, 2017",Yes,Bluetooth keeps cutting out.,8
5.0,An Incredible Value,"November 4, 2017",Yes,The sound quality is amazing and they are so very comfortable. I watch videos on my Fire and my laptop and these headphones definitely enhance the viewing experience.,0
5.0,Very pleasantly surprised!!!,"November 23, 2017",Yes,"Very pleasantly surprised with the sound quality, ruggedness and comfort of these headphones, especially considering the low price!..Bob King.Lake Winnipesaukee, NH",0
3.0,almost worth the price,"September 23, 2018",Yes,"pretty decent sound and great battery, but the cloth is coming off the top after 3 months of use",1
4.0,Sound quality is good. Also good for monitoring music recordings as it ...,"January 1, 2018",Yes,Sound quality is good. Also good for monitoring music recordings as it reduces outside noise. it is kind of heavy though. Not too good to use for working out.,0
5.0,I bought two pairs of these for my boys to use with their iPad minis and they’ve been great. They’re comfortable too,"January 12, 2018",Yes,I’ve been impressed with the battery life. I bought two pairs of these for my boys to use with their iPad minis and they’ve been great. They’re comfortable too.,0
4.0,Good buy!,"March 9, 2018",Yes,"Comfortable. Great sound quality. I use these for binaural beats. I haven't tried them in a noisy cafe or anything, but they're great for home use.",0
5.0,I absolutely LOVE the color,"January 30, 2018",Yes,"I absolutely LOVE the color. Very easy to set up and pair with my phone. Loud and clear sound. Couldn't get any better, especially for the price point.",0
5.0,LOVE THEM,"December 1, 2017",Yes,NICE HEADPHONES  GOOD SOUND  LOVE THAT THEY FOLD.  HAD AN ISSUE WITH THEM COMPANY BACKED IT ND SENT ME A NEW PAIR.  I WILL BE A CUSTOMER AGAIN BECAUSE OF THAT.,0
4.0,All around great product,"August 4, 2017",Yes,"These headphones are awesome. They are somewhat stylish and the sound quality is fantastic. Connecting with bluetooth is super easy but it also comes with an aux cord just in case. My only complaint is that after a while they start to hurt my head and ears, but I have a big head, so that might not be a problem for everyone. The battery life is super long, which is nice",0
5.0,Get ‘em,"March 8, 2018",Yes,I use these every day at work and want to buy a pair to have at home too. Great sound quality and pretty solid noice cancelling (my coworkers are loud). Haven’t had any trouble and have been using them for several months. I charge them overnight and they will last at least 8+ hours without dying. Have not had them run out of juice yet. Highly recommend!,0
1.0,Muffled sound,"February 27, 2018",Yes,Muffled sound.  Returned,1
3.0,"Quality is good, easy to pair to iphone and android","November 6, 2017",Yes,"Quality is good, easy to pair to iphone and android. Sound is 3 from 5 but for this price I would say it is good enough. What I did not liked is that sound goes outside very loud. When I listen music all people around me doing the same but without headphone they listening mine.",0
3.0,$5 more bucks can get you better quality elsewhere.,"December 7, 2018",Yes,"Was looking forward to this product but in all honesty, the base was not there. It just gets louder but the base is nonexistent. Just saying. I will be returning mine.",0
5.0,Good sound. Hold a charge,"March 27, 2018",Yes,Good sound. Hold a charge. No complaints. I imagine $300 Bose/Beats sound better but these are like $20. Easy decision for me.,0
5.0,which possibly could be my source (always seems like Spotify is lacking),"February 23, 2017",Yes,"Other than the bass being a little deeper, which possibly could be my source  (always seems like Spotify is lacking), I really love the headphones. The buttons are conveniently placed. I haven't taken a call yet.  But I like them so far.",0
5.0,The better dongle helped this headphone set have a clear signal ...,"July 21, 2017",Yes,"Very long battery life, even after 6 months of everyday use. Tested with two different brands of USB Bluetooth dongles. The better dongle helped this headphone set have a clear signal across the indoors of my house. I am know there are better sets, but for the price the quality was superb.",0
5.0,My Favorite Headphones,"December 5, 2017",Yes,"These were my favorite headphones. I lost them and bought a different pair from the same company, but I will be buying these again because they were comfortable and had great sound!",0
5.0,Comfortable with good sound quality,"November 29, 2018",Yes,My 7 year old loves these. They fold up for airplane storage. Held charge ok.,0
3.0,"Cheap Price, Cheap Sound","August 6, 2018",Yes,"The sound from these headphones is pretty bad. The sound is muffled, muddled, and is heavy on the bass...That being said, the other attributes of the headphones are satisfactory. Comfort is okay. They feel a little cheap...In the end, they were $30.. so they seem like a fair buy if you're looking for budget pair of headphones that are okay with poor sound quality.",0
5.0,5 stars,"March 5, 2018",Yes,"Even though these headphones are not up to my standards, I have to to give 5 stars for the fast response to my concerns about the product. Got a replacement soon after. Thanks.",0
5.0,sounds great and quick pairing,"February 25, 2018",Yes,"I’ve been using this for couple of weeks and so far it works great. The sound is great, it’s comfortable to wear and it pairs faster than any other headphones I have.",0
5.0,Excellent,"August 15, 2018",Yes,"Comfortable, long battery life, good sound. These are excellent headphones and a great price.",0
5.0,Good headset for the price! No issues with them,"May 30, 2017",Yes,"Really hard to beat for the price! Battery seems to last a few days of playing Bluetooth music. Sound quality is pretty good, fairly comfortable. The buttons on the side are a little loud when pressed, but not a big deal.",0
