Rating,Title,Date,Verified Purchase,Body,Helpful Votes
4.0,"Great blend, but you will probably need to put that warranty to work at some point.","April 12, 2018",Yes,"It is the same type of blender I used at my old job, Panera.  These blenders are amazing.  Between me and my Boyfriend, we have put 98 blends on it in maybe 5 months.  I liquefies and purees like it's going out of style.  My only complaint is ""gunk"" is getting stuck/slowly leaking out of the blenders bottom where the blend prongs are attached.  All I can say is thank goodness for the seven year warranty on the thing...On another note, I don't think these are brand new, never used.  Mine looked like it had been used and rolled in dirt.  (Maybe check out Blentec.com for something you know will be legit)  The quality of products on Amazon is starting to freak me out a little.",1
5.0,Yes it's amazing. Yes you should buy one.,"November 20, 2015",Yes,"I was a little iffy at the $400 price-tag initially, but after using it for over a year now I can say with confidence I've already got my money's worth. After using cheap blenders that can barely blend a fruit smoothie and break after a couple months, I was ready to try a real blender. I was considering vitamix or ninja, but I figured that the blendtec jar is the easiest to clean so I went with this one. I make smoothies, juice, salsa, pasta sauce, waffle-mix (oh my god it's so easy compared to the old method of whipping it by hand), soup, milkshakes, and all sorts of other stuff. I don't like spending more than I have to, and this blender was worth every penny.",3
1.0,"Stopped working after a few days with ""Overload"" error.","April 22, 2018",Yes,"I got this off the treasure truck. Used it for a few days and the blender stopped working completely. The blender just says ""Overload"" in any mode I try. I tried to power off and on a few times but doesn't really help...I will be returning this product since I don't trust the brand anymore. Disappointing.",4
4.0,My new most-used kitchen appliance,"November 27, 2018",Yes,"So far I've only used this to make smoothies and acai bowls, but boy have I made a lot of them. I do find that big chunks of frozen fruit (like the largest of strawberries) need to be cut up for better blending, otherwise you kind of have to shake the jar or poke things down. Once I got frozen fruit cut to the right size - I'd say about an inch - I haven't had an issue and can just let the blender run and sometimes stop the blender before the countdown -- just depends on the thickness you want. It's a little loud, but I think any good blender will be. Helps to set it on top of a folded kitchen towel and bring it forward on the counter rather than blending in a corner where sound reverberates more. Also, clean-up is a breeze and best done right away (a couple drops of dish soap and a cup of water, pulse for 10 seconds, rinse).",0
5.0,I'm a believer now! :),"October 31, 2016",Yes,"I wasn't convinced we needed this but my wife won me over.  I'll have to say, she was right :).... this thing is amazing!  From Smoothies, to soups.... this blender is another level!  Great product and well worth the money!!",6
5.0,Son loves it,"July 24, 2018",Yes,"See this as a today’s deal at 179.xx! It was a bargain at $189.xx when it was a Treasure Truck item a month or so ago!  I grabbed it at that price, not needing it, but realizing it was a steal. A few weeks later, my son was saying he’s starting a smoothie regimen but doesn’t have blender yet. Mom to the rescue! And I chatted with him later and he says he loves it! Gets every bit of flotsam suh-mooth! Great item.",1
5.0,This is one badass blender,"June 17, 2017",Yes,"Holy Cow.  This thing is AWESOME..  When we opened it we had to do a little test on it first, just to see it's awesomeness.  We put in about 3 cups of ice and hit the surge button - within like 6-7 seconds it was snow... Not shaved ice, but snow.  I love everything about this blender.  I wish it would have come with a manual, but I printed it off on the Blendtec website.  I wish it would have been less expensive, but I have no regrets.  With this thing you definitely get what you paid for.  I chose a new one over a refurbished one, only because I preferred the 8 year warranty it offers.  I would highly recommend this blender to anyone.  It is just that AMAZING.",1
5.0,BEST BLENDER EVER!!!,"June 5, 2018",Yes,"Will never use another blender! This blender will cut through everything. Supposedly it will blend a set of alpine skies, but I haven’t tested it out. I have no doubt it would though, it will literally blend anything I put in it...Easy to clean, easy to operate, lightweight, and very reliable! I’ve never had one issue with this product...Some reviews talk about loud noise, but I disagree. This blender is no louder than any other blender. If you’re going to be blending frozen fruit or anything else that is hard, it will obviously make some noise. Seriously, this is not an issue...Will never buy another blender again",0
2.0,You get what you pay for... sort of: save for a Vitamix,"December 28, 2013",Yes,"I really wanted to like this blender.  After reading a lot of reviews, it seemed like it really wasn't just a substitute for a more expensive Vitamix, but was, in fact, a serious blender which could compete...Well, I've had it for a year and have never been satisfied.  Then, recently, my wife bought us a Vitamix 750 Pro Series.  Here's the skinny: save your money towards a Vitamix. In some of these reviews, people trash the Vitamix for this and that, but the reality is (and, granted, I can only speak for the Vitamix 750 Pro Series) that the Vitamix 750 is superior in absolutely every way by a large, uncontestable margin...The performance of this Blendtec is lackluster (though, see the next point and caveat I mention). Granted, it's better than the plain ol' KitchenAid blender sitting next to it, but at 3.5x the cost, it's not actually 3-4x better. Basic smoothies, less than 16oz worth, comprised of bananas, frozen berries, some frozen peaches, and some small chunks of frozen pineapple, are a chore for this blender... unless you run it on its maximum setting, at which it modestly just copes, but... and this is a huge but... (which brings me to the next point):..Oh my dear lord the unholy noise and racket this thing makes. Even at its lowest setting, WITH NOTHING IN IT, this thing makes the loudest motor noise I've ever heard except for my grandma's 30 year old ancient old-school beast. At its max setting (like if you use the Smoothie program and let it rev up to its max), I have to leave the room. It's intolerable. The whole unit vibrates like mad and I really feel like the thing is going to fly apart on the counter...To top this off, there's the infernal, flexible lid. Its design is such that when things shoot up onto it, and you take the lid off, the stuff unavoidably falls off and gets all over the counter. Ditto for the removable cap. The way it's affixed to the lid, you have to yank it off, which usually results in a spray of food particles on my cabinets. It's super annoying...I lived with this thinking nothing was better, and I was dead wrong.  This Vitamix is darn near silent on its lowest setting, tolerable at max, stable on its base at the limit and, above all, outperforms this thing all day long. Things which required me going to the max for up to a minute on the Blendtec are done on nearly the lowest setting within 30 seconds on the Vitamix...If this blender were 1/2 the price, it would be a value. At what it currently costs, I'm within 60% of the vitamix, and that extra 40% is money well spent, IMO.",15
3.0,Updated: Blendtec makes it right. Jar leaked during first use out of the box,"August 1, 2018",Yes,"Received the blender today. Unpacked and followed directions to clean and set it up. Made my first smoothie that was an apple, banana, cucumber, lemon, celery, kale and ginger. The smoothie turned out delicious. The problem was during the first use the jar leaked between the plastic and the metal inset the blade is attached to. I’m processing a return. So disappointed..Update: Was going to return the blender and after speak with Blendtec on online the directed me to get a replacement part. I received it in four days and I'm very happy over the last few days how it has worked. Great customer service by Blendtec.",0
5.0,"Yummy! A Well Built, Powerful Blender","July 30, 2018",Yes,"I was reluctant to purchase this blender, but my daughter had one and demonstrated how well it worked. I'm glad she encouraged me to buy it. Now I can make the same smoothies that I used to buy at Tropical Smoothie - any time I want one. I use three flavors of protein powder and experiment with my own ingredients. This blender has a unique cutter blade in that it has no sharp edges, a nice safety feature. However, it is made thicker than most cutters so that does not stop it from pulverizing and mixing the food. The entire machine is solidly built with handy lines on the jar showing ounce, cup and milliliter measurements. The feature I like the most is the pre-programmed timer, where the machine makes smoothies at different spin levels during the process and stops itself after finishing. There are several more buttons but I have not tried anything yet other than the smoothie button.  Very happy with this device.",0
5.0,"LOVE IT! First I was hooked with ""will it ...","January 9, 2018",Yes,"LOVE IT!  First I was hooked with ""will it blend videos""..I have tried viamix, ninja However blendtec rules then all! Came back to this all the time.  Just be sure to add enough liquids to make it work right...Pros:.Easy to use.You can make hot soup.You can make slushies.Easy to clean.Fit's under the counter..Cons:.The ninja blender has a single portion jar where blentec does not",1
5.0,Great blender,"January 4, 2018",Yes,"Just received my blendtec today and I am very impressed. So far I have made a couple smoothies and the result is very smooth. No raspberry seeds or blackberry seeds come out solid. Most of all, the soup! I followed the tortilla soup recipe in the book provided with the blender and man it is delicious. Like very good. I would definitely recommend this blender to someone in the market for one.",1
5.0,Changed my life.,"September 6, 2014",Yes,"I’m surprised it has taken me this long to write a review. Sorry if this is a bit of a novel, but this blender has changed my life!! I’ve been using the Blendtec for the last two and a half years to make veggie shakes – it is an amazing machine. Some folks prefer juicers as opposed to a blender, but I find that you waste all of the fiber, which is good for you and fills you up as well (you get something that is a bit more like juice with a juicer, but the Blendtec does an amazing job at making it pretty smooth and you don’t waste any part of the vegetables/fruits). I’m sure the Vitamix works well also, but the Blendtec seems to be more powerful (plus the Vitamix looks like it was designed in the 70s)...Quickly after I started juicing I started to lose weight, after 5 or 6 weeks I dropped 15lbs, while still enjoying what I wanted to eat for most meals...With regard to recipes there are all kinds of concoctions. I usually buy about 4 days’ worth of veggies when I shop. My concoction is very green and consists of the following:..Kombucha (full bottle - as you need some liquid for blending).  I’d recommend the one with Chia seeds in it as it adds sweetness, tastes great, and has no carbonation (and Chia seeds are really high in Omega 3). Fermented drinks are really good for you and help break down foods in your system. Whole Foods sells their own brand of Kombucha as well (at least in the Bay Area). Coconut water is a good alternative, but I don’t care for the taste...Everything organic (not necessary, just personal preference):.Always 2 of the following (I mix it up): Kale, Dandelion greens, collard greens, broccoli, or watercress (I use half the bundle of kale, etc, that whole foods sells, except for the watercress which is smaller - I use the whole thing that Whole Foods sells as the serving)..A roma tomato (cheaper than slicer tomatoes).4 or so good size white mushrooms.2 medium size carrots or one large carrot.1/3 cucumber (I like the taste and it has some other benefits such as Vitamin E); I sometimes purchase red bell pepper in place of this (high in vitamin C, but I sometimes have a hard time finding the organic variety)...Starting out, you may want to add fruit if it is too bitter for you – I typically added pears when I did, or sometimes strawberries for flavor (4 or 5 strawberries can impact the flavor quite a bit if you want it sweeter). Occasionally I also add some beets as these are really good for you (a great detoxifier as well)...This provides for about 40-48oz of liquid goodness (I really do love the flavor - it never gets old). I usually drink this 5 days out of the week for dinner (Sunday through Thursday). It takes me 15 minutes flat to prepare this. I usually supplement it with something else - perhaps yogurt or a small serving of fish (I also like to eat a small piece of dark chocolate (70-80% cocoa). For breakfast or lunch, I eat whatever I want (although, I’ve cut back on dairy and eggs recently). On weekends I usually splurge as well (beers, pizza, etc). I actually eat more than I used to. But every morning when I step on the scale I am right at 160lbs (I’m 5’8” with an athletic build). The fiber likely has a lot to do with it. And I’m not a big exercise buff - on a good week I’ll run twice (3 miles each session), and I’ll do a couple of free weight exercises once or twice a week...I’ve always suffered from high blood pressure (always at the high-end of pre-hypertension since my mid-twenties). I’m turning 40 next month and my last blood pressure reading was 104 over 70! Although, I have to admit that I became a Pescetarian last year (cut out meat except for seafood (wild only as a preference)), and I saw my biggest drop over the last year, but it could also be from the cumulative effect of the veggies over the past two and a half years...I turned to the blender after feeling like I was running out of energy and was having a harder time getting through the week at a stressful job. I am glad that I did - physically, I feel great (no medication, ailments, etc). I grew up on the East coast eating processed foods - I always had a microwave hot pocket in my hand so it was a radical change for me. The blender idea got in my head after watching a couple of those juicing documentaries from a couple of years ago (“Fat, Sick, and nearly dead” was one of them)...Anyhow, I’m sure I could go on and on (I know some of my co-workers would tell you the same, especially in the first year - although I’ve probably been responsible for over 15 Blendtecs sold among family, friends, and acquaintances - I should really start getting kickbacks from Blendtec). Admittedly it has not worked for everyone (can’t get into the taste or just can’t commit to it on a regular basis), but the majority of the folks have gotten a lot of benefit out of it and quite a few have become full converts like me. Anyhow, this has just been my experience with blending and I wanted to share it in the hopes it might help others with their health.",17
5.0,Powerful Little Beast of a Blender,"December 23, 2012",Yes,"I have Ulcerative Colitis and after surgeries to remove my colon, I found it difficult to digest green leafy vegetables, so i started juicing and creating smoothies.  We purchased the Blendtec hoping to get an appliance that would liquify the kale, spinach, apples, berries, ginger, etc. that we used to make our green smoothies.  Our first blenders would chop the veggies into fine pieces, but not liquify like we wanted.  Then we bought the Blendtec.  First its smaller than the other big blender on the market by Vitamix. The jar is a plastic composite (smaller than the Vitamix I've seen in stores) - we make bulletproof coffee in it, but cool the liquid down a little before blending - the lid is vented to allow for steam to escape thus avoiding damage to the jar or lid.  I cannot comment on the use of a Vitamix, other than I have a friend who loves the Vitamix he received as a gift 5 or so years ago..The pre-programmed settings are amazing - the speeds of the blender adjust to create smoothies, shakes, whole juice drinks and other concoctions. The lcd screen readout shows what setting you're using and a timer, counting down the cycle. Sometimes i do have to run a cycle twice, but its usually a result of me overloading the jar with veggies and fruits..I have blown a 15 amp receptacle in the month of i owned this blender - i'm not sure if this attributed to the blender, user error or the contractor who wired my home..Its loud, but I would expect it to be loud, because of its powerful motor..It comes with a very well done recipe book, wire bound and well organized..Apparently, the Blendtec has a 7 year warranty and I've read reviews where folks are reporting exceptional customer service when replacing parts..After a week of use, i was so happy with the performance that I bought the wildside jar, its a little bigger than the 4-sided jar, but it spins better - blending your ingredients and liquifying everything in a vortex yielding a healthy drink of green goodness.",3
5.0,Best Blender I have ever used!,"February 27, 2018",Yes,"This blender is amazing!  Let me start by saying I had the opportunity to try both a Blendtec blender and a Vitamix blender last year while living with roommates who owned these blenders.  After trying both I always defaulted to using the Blentec, it was easy to use, clean and did not require as much tamping down of the food inside.  My roommates' Blendtec had the Wildside jar, but I ended up getting the 4 sided jar because it was on sale.  It works just as well in my opinion...I have only had to tamp the food down inside my new Blendtec a few times but that was probably because I did not load it the way the instructions tell you to, which is liquids in first.  Also if there is not enough liquid in what you are making you might run into having to add more liquid or tamp the food down/mix it up.  I am still learning this blender and have started to be able to avoid these situations by loading it properly and making sure I blend things with enough liquids to start and then adding solids in on top...Other than that I love this blender, and would still give it 5 stars.  It is by far the best blender I have ever used!",1
5.0,Awesome Machine,"January 6, 2016",Yes,"I purchased this Blendtec blender after seeing it on a TV show called Modern Marvels on the History Channel. After watching what this blender could devour I knew my wife would love it. I ordered it just a few days before Christmas and Amazon got it to me on Christmas Eve. It is very user friendly with lots of preset programs so you can start it and when it shuts off it's done. We have used it to make smoothies, ice cream, and believe it or not butter from whipping cream. This machine is awesome. It come with an 8 year warranty so you know they built it to last. It is a bit on the pricey side but it will more than likely be the last blender you buy.",5
2.0,Expected more from this blender,"June 15, 2018",Yes,"IMHO, I expected more from this type of blender. I didn't like for the following reason..1) When mixing frozen strawberries and ice I have to stop it several times to push the ice down in order for it to blend it.2) The bottom of t he plastic container is starting to leak..I should've bough the vitamix.",1
5.0,"Love this blender, but not the Blender Wars","January 2, 2012",Yes,"For at least a few years, I debated the wisdom of buying a four or five hundred dollar blender, and frankly life would have been fine even if I hadn't finally buckled and bought this brand. But I ultimately considered it to be an investment, like a good range, and am very happy with this purchase. I debated Vitamix vs. Blendtec for quite awhile, and my decision came down to the Blendtec because one jar can be used for both dry and wet blending; the Vitamix requires separate jars...Not having tried a Vitamix, I can't speak to its performance, but for heaven's sake, enormous quantities of Vitamix blenders have been sold so they must be getting something right. Ditto for  Blendtec. This is a high powered blender that will annihilate anything you put into it. And yes it's loud, sorry, but that's what happens with this much horsepower. It has earned a permanent place in my kitchen after only a few months of use...So I give this my hearty recommendation, but please let's put aside the tiring blender wars and allow everybody to find the brand that most fits their needs.",9
5.0,Best blender I've ever owned,"May 31, 2018",Yes,I upgraded from a Cuisinart PowerEdge 5 Speed Blender. Wow that blender was a lot worse than I thought it was or this Blendtec is super awesome...Blended my regular smoothie ingredients in half the time and to a smoother consistency than any of my previous blenders..Quieter than all my previous blenders..Shorter than all my previous blenders..Awesomer than all my previous blenders.,0
3.0,"Its OK, It blends but expected much more for the price.","June 13, 2018",Yes,"A little disappointed with this blender. It is powerful and blends some things fairly well but not as well as expected. The blender has a single thick dull blade which will never get duller but it doesn't do as good of a job as other blenders with multiple sharper blades. It blends a smoothie alright but I have to scrap the sides of the jar and lid at least once get the leafy bits fully blended. It also leaves pieces of raspberry and blackberry seeds in the finish smoothie. It failed at making my hummus recipe that I've made for years in a cheap bullet clone blender. It fails at making snowy ice cream. It just creates a cavity of air around the blade.  This blender need excess of liquid IMO for it to blend properly and some things suffer from that extra liquid. I know there is a extra jar I could buy that may help with making thick recipes but at an additional $100+...Sorry NO. And then there is the issue with the reliability of the machine. A large percentage of buyers have problems with the jar or the base. I know it has a long warranty but how is that warranty handled after the 2nd or 3rd replacement? Does that warranty change after the 1st replacement, It doesn't sound like a product that is built to last...I can't recommend this blender and if I had it to do over again I would probably just buy a sub $100 blender and a sub $200 food processor.",4
4.0,This blender is amazing! From small items to large items,"February 2, 2016",Yes,"This blender is amazing!  From small items to large items, it puree's them all.  Easy to use, easy to clean, seems sturdy on counter when running it (doesn't bounce around).  I like the large square opening on top.  Easy to put all manner of things into.  The lid is sometimes a bit tricky to get on so the ""lip"" is on the outside and makes a seal.  But as long as I am paying attention to make sure the lid is on correctly, there are no problems.  Sides are easy to scrape with a spatula.  It is a little on the noisy side.  This morning my dog came to bark at it while it was running.  Would recommend to a friend although it is on the pricier side.",2
5.0,Great product!,"September 12, 2017",Yes,"Great product!.Powerful, easy to clean and compact design..Love the pre-set cycles which allow you to have the perfect consistency (without over or under blending)..You can easily pour the liquid into a glass from all 4 corners of the blender without making a mess..Would definitely recommend the Blendtec! This is a great purchase!",2
5.0,Best blender I have owned!,"March 3, 2015",Yes,"Love this blender, best I have ever owned!  Yes, it was expensive, but it is definitely worth the price.  With the 3 hp motor, it does an excellent job of whatever you put in the container.  Absolutely love the smoothie button.  Put everything you love in the container, push the button and it does everything until your smoothie is as smooth as silk, then it shuts off by it's self.",4
4.0,Leaking now....but took a licking,"August 25, 2013",Yes,"I purchased the Blendtec in 2009 and it has had heavy usage blending up to 20 Bosch fridge made ice cubes (Bosch ice cubes are very slow but very solidly made -- German design!) in protein shakes several times per week.  Then my son came home from college and starting using it 3 times a day this year.  Well, now it leaks.  But after roughly 4 years, I'm reasonably satisfied.  The one star reduction is for the ridiculously high price for the replacement container.  Unless this is some kind of Krypton style plastic, I doubt it costs them more than $5 to crank them off the assembly line somewhere in the emerging markets.",5
5.0,I love this blender!,"April 3, 2013",Yes,"I love this blender! I spent way too much money for it, so it is a guilty purchase. However, I use it quite a bit. I often use it for smoothies in the morning. I add a couple cups of spinach, and it chops it up so much I have absolutely no chunks in my smoothie. I often use it when I freeze bananas with almond milk to make vegan banana ice cream-- delicious! I don't even utilize the ice cream setting and it turns out perfectly. I haven't utilized the soup portion very often, but it chops chops chops so well!..I put it in my dishwasher almost every day, and the blades do not have any wear or tear. Only disadvantage is that it makes a lot of noise if you are concerned about that being a problem.",5
5.0,Our INCREDIBLE BLEND TEC!,"May 2, 2012",Yes,"Our BlendTec blender rocks! Super easy to clean, operate, and does such a super job that I can't stop telling people about it.  It took less than 3 seconds to completely shred 2 large boiled chicken breasts for chicken salad.  I have used it to coursely chop celery and carrots to use for stuffed bell peppers. We've made salsas using all sorts of veggies...At first it intimidated me.  I did not want to waste my expensive organic fruits and veggies making wierd concoctions.  But I have learned to keep it on low, pressing the ^ button only once. That way it does not whir everything into a liquid until I want it to.  I can actually prepare recipes so much more quickly.  The only thing it does not do is SLICE.  Cleanup is a breeze and it is attractive enough to leave on the kitchen counter...but not too tall that it couldn't be put in a cabinet...Amazon mailed it to me within days. It is VERY UNCOMPLICATED to use and comes with a small cookbook.  It is less expensive than the Costco Blender and easier to clean.  My daughter has the Costco blender.  I've used them both. Following the directions to put wet/liquid items in first, then the chunky things and Ice on top makes smoothies very easy.  I did blend some roasted nuts into Cashew Butter and had to stop, poke the sides with a spatula a couple of times to get the butter to move so that more nuts could be ground, but it was so simple and easy...just use a long spoon, or spatula...This would make a very good gift for someone who wants to incorporate more fiber, fruits and veggies into their diet.  Unlike a juicer, the whole piece of fruit or vegetable is used.  Dr. Oz has convinced me that eating lots more green, leafy vegetables is good for us.  Put some seedless organic grapes (resveratol), frozen peaches, carrots, and baby spinach leaves into this blender...add ice and even a sprig of mint and Voila!! Delicious and healthy drink.  My husband made an iced coffee drink one morning. Making baby food from leftovers would be a great money saver for young families too.  The list is endless!..No blender is quiet.. this one is very tolerable, so the loud noise is not an issue.",5
5.0,Brand new. 8 year warranty.,"December 28, 2017",Yes,"Another great buy! Mine arrived brand new. It works fine. I've only had it a day, so maybe I'll update later. I tested to make sure it worked and then I registered the warranty on the Blendtec web site. I verified that I am registered for an 8 year warranty. For $160, I am pleased to say that I got a great deal.I'm still playing with it - what can I make with my Blendtec? I'll update later. I bought directly from Amazon and Amazon is a registered seller on the Blendtec web site.",1
5.0,Great for smoothies!!,"July 25, 2012",Yes,"This is my favorite appliance by far. I tried juicing first and was not pleased with the results, too watery and tasteless. It seemed like I was wasting a lot of the good stuff from the fruits and veggies I was juicing. Not so with my Blendtec! Your smoothies will be chalk full of fiber, enzymes and vitamins/ minerals...I like that it easily fits on the counter and isn't monstrous like a Vitamix. I get about 4 servings using the regular cup. I make tasty ""green"" smoothies for my entire family! Everyone loves them and they can't tell that I have blended greens into their drinks! You don't need to buy any fancy smoothie recipe books, just get in there and experiment! I find that most of the smoothie books contain ingredients that I don't have access to at a regular store. Just start by adding liquid, either water and/or fruit juice, then add fresh greens and fruit and top it off with frozen fruit. Add more water if necessary and sprinkle Stevia to taste and voila, you are done!",1
2.0,Not worth the price. Doesn't blend well.,"June 23, 2018",Yes,Very disappointed. This was a gift for my brother. He has been using it for a few months and he is quite disappointed. It will not blend well not even frozen bananas! Definitely not worth the price.,2
5.0,Everything we expected,"August 9, 2013",Yes,"My wife wanted to get one of these for a while, and we finally pulled the trigger.  While I rarely used a blender when we had our ""average, everyday"" model, I use this one almost every day.  My iced coffee smoothies are consistently frothy and yummy..We like this model because it has specific buttons for ""milkshake"", ""smoothie"", ""soups"", etc. that are programmed to speed up and slow down over time to optimize what you're making.  This blender is pretty small (seems much smaller than the Vitamix) but is very powerful -- the motor is 1560 watts, which is 2-3 times as powerful as your typical blender.  Wow..From what we've read the Blend-Tec and Vitamix are similar -- the reason we got this one was that it was on sale.  We are very happy with our purchase.  These blenders are expensive, but they are worth it, especially if you can get a discount on one.",1
5.0,Worth every penny!,"January 8, 2018",Yes,"Love my Blendtec! Worth every penny of investment—it saves time because it does the job quickly and easily, it cleans up so well, and makes cooking paleo and from scratch enjoyable. I highly recommend it.",1
5.0,Definitely an upgrade over my other blender,"May 2, 2018",Yes,"Wasn't sure how much better this would do over my old Kitchen Aid blender, but this is so much nicer! The blades in this Blendtec are not sharp, which makes it so much easier to clean and don't have to worry about the kids washing and getting cut. And... it just blends everything so much better! No more random chunks of frozen fruit in my smoothies. Glad I made this purchase, definitely an upgrade over my other blender.",0
5.0,The flour was super fine and ready for bread and it does 2 ...,"February 16, 2018",Yes,"I milled flour for bread with it. As other reviewers mentioned, it does cloud up the walls of the carafe. But I knew that going in and it hasn't changed the functionality of the blender.  The flour was super fine and ready for bread and it does 2 cups of wheat berries in 50 seconds.  That is amazing by any standards.  Smoothies are super smooth, milkshakes are perfect.  I love my blender!",0
2.0,Returned after 2 weeks of daily use,"February 24, 2018",Yes,we bought the blendtec after reading positive reviews. We started a plant based diet and begun to use the blender two to three times a day. I first noticed I wasn't a fan because I couldn't make enough in one pitcher for me and my husband. I have to run it for each member of our family. After about a week I noticed some of the fruits weren't being blended as well. Then we noticed the blade seemed to be moving slower. So we returned it.,1
5.0,Everything I always wanted,"May 12, 2018",Yes,"Great blender, no issues at all and it works like a dream. I am so pleased with my purchase . We actually get a lot of use out of this. It is loud, but that's a small sacrifice for what it does really well! We make soups, smoothies,whole juices and I cant wait to do more! This blender is so versatile I love it, even clean up is super easy.",0
5.0,I LOVE this blender,"June 25, 2018",Yes,"I LOVE this blender. It has a smart engine - knows when to speed up or slow down with the preset buttons. It pulverizes kale stems, so I can include them in my smoothies. It handles 9 cubes of ice plus 2 cups frozen fruit easily. Just be aware that you need to start with at least 3/4 cups of liquid, so it's not great for small quantities of paste-like recipes, such as for rubs.",0
5.0,Four years later it's still like new. It has also proven to be durable,"March 23, 2018",Yes,"I bought this as a special gift for a friend because it's the most important small appliance in my own kitchen.  The Blendtec is used several times a day in our home for smoothies, grating hard cheese, grinding almonds for almond meal and oats for flour, making salad dressings, soups, etc., etc.  Four years later it's still like new.  It has also proven to be durable, amazingly versatile, and very easy to clean.",0
5.0,Great So Far,"July 22, 2018",Yes,Have had this machine for only a few months but so far it has been great.  Easy to use.  Easy to clean. 1000% improvement over the inexpensive blender I had.  Read the instructions.  Hope this lasts many years.  Would have preferred a glass jar but the plastic was very heavy sandpapers to be durable and is also BPA free.,0
5.0,Excellent Blender,"March 19, 2016",Yes,"We've had this for close to 5 years and are extremely pleased with it. It is Durable and of a high build quality. The bearing on the blade of the original jar had went out last year and Blentec immediately sent a replacement to Canada at no charge..Also wanted to mention the height of this. It's fits good under my cupboards, some out there may not? Something to keep in mind.",2
5.0,It circulates the stuff in the jar a lot better than my previous blender so there's no effort on ...,"June 13, 2017",Yes,"It will blend whatever you throw at it. My girlfriend made a kick ass pesto the other night and we generally blend smoothies. It circulates the stuff in the jar a lot better than my previous blender so there's no effort on my part to manually shake things up.. The rubber lid seems to stay on so I imagine you could just fill it, turn it on, and walk away... though I'm too careful to try. The counter is a fun little snippet of information.",1
4.0,Good enough,"February 3, 2016",Yes,"Yeah, it seems overpriced to me. But the lifestyle using it is good, I'm finding. All the smoothies I've made so far taste good to me and they're healthy...Operationally, I have no complaints. I like using the pulse key and it sure blends vegetables and fruit quickly. The lid works very well. Cleaning is easier than I expected, no problem at all.",2
1.0,"So happy, then too quickly disappointed","April 26, 2013",Yes,"Update Sept 2015: my blender has started malfunctioning. I'm pretty angry about it. I have used it 2-3 times a week,sometimes less for 2.5 years. Around the 2 year mark, the motor started doing wierd things while blending---- it would get incredibly loud... I mean it's very loud already but I'm talking crazy ridiculous loudness at times, it would shake uncontrollably-- back and forth, side to side. Sometimes there is a smell when blending. Not completely like a fiery smell but something similar. Now it has started really struggling to blend some simple fruits that aren't even frozen. And today the motor is running wihout spinning the blades. I reviewed blenders for months before buying and had a very hard time first deciding to go with a ninja-type blender for around $120 or with the Cadillac level of blenders (blendtec or vitamix). All the things I read brought up points about how the latter 2 blended at speeds or temps that kept more of the molecules and whatever of the foods intact and is better for me. So I looked only at blendtec and vitamix. It was tough to decide. I chose the blendtec because of the more compact size, plastic pitcher(I break things easily) and people said that more button options was better. I chose these features despite many reviews stating that the vitamix motor would really last for 20+ years and blendtec couldn't stand up to it. I wish I would have listened. After having invested almost $500 in this blender, I'm not going to spend so much only 2.5 years later. I guess I'm screwed since I bought it here on amazon and apparently blendtec doesn't accept returns when not bought directly from them. I would no longer recommend this Blendtec blender...I love this blender. I'll admit that after 2 uses I wondered if I'd made a mistake spending so much on a blender. But I got the hang of how much liquid to use, order of ingredients etc. after 3-4x. I read reviews btw blendtec and vitamix for 2 mos. I ultimately chose this bc it fits on the counter. It blends so perfectly. Greens-- kale, chard, dandelion,spinach; fruit--berries, bananas, oranges, apples. Veggies--beets, carrots... These are what I've used so far. Strawberry seeds are no problem ( but on my first 2 blends they were very coarse) I think I didn't use enough liquid. All my smoothies and juices have come out unbelievably smooth. I love LOVE LOVE LOVE how easy this is to clean. It's a joke. Just rinse. Drop of dish soap. Rinse. I use it currently 2-3x day and I know I wouldn't use it nearly thisuch if cleaning were any kind of an issue. I will say that my only issue is that u can't push stuff down while blending (I think u can with vitamix) however I haven't had to stop and push after my first few blends. It's all about getting the hang of how much liquid to use for what you're blending. But it comes naturally with use, it's a no-brainier. I feel that bc of vitamix being so tall it would be harder to fit under the faucet and rinse. And like I said, I'm over the moon regarding ease of cleaning the blendtec. It looks good on the counter too. I love it. No complaints.",16
5.0,Power and more power,"January 24, 2017",Yes,"I have over 100 cycles on this blender and it still powers through anything I throw at it. Used daily for fruit smoothies, including frozen fruits.",2
5.0,Awesome Blender!,"November 29, 2013",Yes,"This is an awesome blender! I have owned this blender for a few months now. I love that I can put large chunks of ice in it and blend away without a care. I use this blender about 3 - 4 times per week. I hand wash the blender after every use...Before I made the decision to buy this blender I had to think... Do I want to go through ten $40 blenders (over the course of a few years), or buy something of quality that will last...I absolutely love this blender and I recommend it to anyone looking for a good quality blender.",3
5.0,Best blender I've ever used,"March 19, 2018",Yes,"Simply amazing. It's all about the horsepower when it comes to blenders. Dont waste your money on the $50 or $100 low-horsepower blenders. Splurge for this one. It's really worth it, it blends up kale so finely, you don't get the bits and chunks in your mouth. Also great for broccoli cheddar soup and fruit smoothies.",0
5.0,Satisfied customer,"August 6, 2018",Yes,I've wanted a Blendtec for a long time and when the price went down - I couldn't resist anymore! It is so nice to be able to vent the top for hot things and to add ingredients as it's running. It pulverizes everything I've tried so far and I'm thrilled with it!,0
4.0,Works great.,"November 6, 2018",Yes,"This thing is awesome, love it so far. Unfortunately mine was missing the small plastic insert for the lid.",1
