Rating,Title,Date,Verified Purchase,Body,Helpful Votes
1.0,I Think I’m Done With Grisham,"November 26, 2018",No,"- NO MAJOR SPOILERS -..If I wanted to read a nonfictional or even historical fictional account of the atrocities committed by the Japanese during WWII, I would have done so. The detailed violence was overwhelming and while I doubt inaccurate, still extremely disturbing and not something I would have wanted to ever read about. Alas, I kept reading thinking that this information would all somehow tie together to make fantastic ending... nope, it had absolutely nothing to really do with the story. Literally over 100 pages of irrelevance. So many other details and characters were drawn out with intense detail but again found to be completely irrelevant and unnecessary. And the ending? Very abrupt and rather predictable. First Sycamore Row and now this.... I think this will be my last Grisham book. He has definitely lost his touch. The only upside is that I got my copy from the library and didn’t spend a dime. Thank goodness.",0
1.0,This is not what you think it is,"October 24, 2018",No,"I've always enjoyed this authors novels--until now.This book just doesn't live up to the authors reputation.Don't purchase this book,get it from your local library.",4
5.0,Deep South Heroes of WWII. MacArthur was a #Fail. Bataan Death March.,"November 17, 2018",No,"The book begins with a true 'smdh' mystery -- complete with Southern prototypes up the wazoo -- and veers off into a backstory of the Bataan Death March before returning to the misery . . . excuse me . . . Mystery at hand..After about 10 pages, this unexpected third of the book was Stunning! I stopped to do a little research and found that the author did not exaggerate in the least. By the time we return to the murder plot, I was exhausted from the trials, tribulations and the suspense..I loved a small literary device which was used in the book: when the scout or runner was whispering in extreme sotto voce life and death information to the hero in the Philippine mountains Grisham, or the editor,  did not use quote marks..Grisham writes in such a sincere manner that you normally do not note the devices and syntax while your are reading.  You are there.  That is truly an amazing talent and skill.",0
1.0,"Devoted Grisham reader, disappointed with this one","November 19, 2018",No,"As a devoted Grisham reader, I was hoping for more of his legal suspense. Not here. He's about three rewrites short of a significant contribution to Southern post-WWII. I'm a book editor, and this is what I tell some of my authors: ""This isn't there yet."" His characters could be magnificent, but they fall short of doing anything. The three parts of the book are disjointed and awkward. He needs a brutal editor to rework the real story thread and get to the mystery solved part. Too much setup, too much driving back and forth and train rides without meat.",1
2.0,"""Another Grisham Letdown""","October 28, 2018",No,The setup was great with the expectation of a great payoff which never happened.  A whole lot of exciting World War II backstory that served more as filler to flush out the book.  The ending fizzled out after being strung along way too long.  All in all - a very disappointing letdown which ended as a whimper rather than a bang.  That's a couple Grisham books in a row that weren't worth my time or money.,2
1.0,Compelling beginning to the novel but...,"November 13, 2018",No,"I was really compelled by this book at first but then it took several wrong turns.  Like other 1 star reviews mentioned, the wartime narrative was way too long, and then the book just became uninteresting. The big reveal fell very flat after all that.  It's too bad that he wasted a really good first 1/3 of a book.",4
4.0,Don't be fooled by the plot!,"December 4, 2018",No,"Unlike many reviewers, I think this is one of Grisham's best. As a teacher of literature, I look for more than just fast action. What Grisham does is, I think, good. The first part of the book give us the event, the consequences, but not the why of the action. The picture we get of the main character leads us to be puzzled, asking exactly what his neighbors and others asked: why???  Part II takes us to WW2 and we follow the war, and the main character, Pete Banning in a battle than ends in the USA's surrender to Japan on Bataan, and the horrendous Bataan Death March. This section was especially well done.  Grisham gives nothing away. Several times I was sure I knew what/why, and I was always wrong. The ending is a pleasant surprise in that it is how life really is.  Most readers want a happily ever after resolution to a plot. Grisham gives us reality.",0
3.0,The Reckoning,"November 4, 2018",No,"I found most of this book intense and engrossing. Although it took me a few days to read, I couldn't wait to pick it back up each evening. Until the ending. What I thought would be a five star story was reduced to just an average read. The ending was so steriotypical of books about the South that it ruined it for me. My goodness, how could poor Pete ever be told the actual truth (sarcasm)! And in every way possible the ending was so sad for so many people. No silver lining; everything was lost..I miss rhe early John Grishom books.....",1
1.0,May Be Grisham's Worst,"November 6, 2018",No,"Condensed version. Husband (H), from Mississippi serves in World War II.  H reported missing in action, wife (W) has an affair with an African American worker on family cotton farm. W has abortion and develops infection. H comes home, W disinterested due to condition. H confronts W and W says it was the preacher. W sent to mental institution. H depressed and blows preacher away. H sentenced to electric chair and reader gets graphic details of execution. W escapes institution and commits suicide. Preacher’s wife sues family for wrongful death and takes everything, including family farm, where she moves into mansion (H had fraudulently deeded it to children). H’s sister dies from heart failure. Within the depressing 400 pages is a lot of rather meaningless description.  This book is selling on Grisham's reputation, John Frisham wouldn't sell 10,000 copies.",0
4.0,Three stories in one,"November 30, 2018",No,"At least three stories here, finally brought together fairly nicely at the end. After about 40% and an early climax, the story shifts dramatically to fill in some gaps, and also to delve into something totally different...While the middle third or so was somewhat unrelated to the overall storyline (just because of the level of detail), I found it mostly interesting. Others might disagree...Quite a different approach than most Grishsm novels. But the author found two major topics he wanted to write about and brought them together in one book...Grisham's later works don't have the page-turning characteristic of this earlier books, but they are mostly entertaining. They are lately more place and time stories than action-packed thrillers, but enjoyable in their own way.",0
3.0,Great for WW II history buffs--but not Grisham's best,"November 12, 2018",No,"The Reckoning is a story told in three parts, each one quite different from the last, almost like three independent stories.  Grisham undoubtedly arouses our curiosity in the first section--but we have to read to the end to satisfy it, and the last section seems padded and drags interminably...Any lover of World War II military history will be enamored with the middle section, which is a well-researched and fascinating look at the Bataan March and the war in the Philippines in the 1940s, viewed through the eyes of his protagonist...It would be most unfair to give a one-star or two-star review to this book.  Grisham is, after all, a hugely talented writer.  His characters are well drawn and memorable.  This book, however, is not his best.",0
1.0,(DEAD) Reckoning completely off course,"November 28, 2018",No,"Previously I have quite enjoyed Mr. Grisham's work and his depth of research and knowledge of the subject. This book, while it did provide enormous amounts of research regarding guerrilla warfare in the Philippines during WW2, was an utter disappointment. Perhaps this story needed to take another route because the disjointed story telling in the book was complete rubbish. Mr Grishams's acknowledged source of the inspiration for this story was overheard stolen gossip. One would think such well respected author of the South would know that gossip is only meant to be whispered over sweet tea and under the shade of tall porches and not committed to paper. I can only suggest that others avoid wasting time on this ""novel"" which was neither novel nor good.",0
5.0,Wow-very interesting read,"October 28, 2018",No,"This story grabbed me from the start and, while it was a different type of book for Grisham, the history was fascinating, horrifying and important. It really makes you examine your views on different subjects. I have a new understanding of that time period and now want to read more about it from other sources.  As far as the story itself, it was somehow simultaneously unbelievable and relatable..And now, as happens after virtually every Grisham new release, I want to go back and read his other novels all over again.",1
1.0,Very Boring,"November 4, 2018",No,"I can't get through this book. Normally I can devour a Grisham novel in a week end but I have been at this one for 2 weeks. It is simply not holding my attention. The characters seem emotionless, the dialogue plodding and unrealistic. I will try to finish this book because I paid money to do so, but maybe this review will help someone else save theirs.",4
5.0,Another great read by John Grisham.,"November 12, 2018",No,"I've read all of John Grisham's books and am always relieved to learn of another forthcoming release..""The Reckoning"" was yet another change in format--just as I thought I knew the plot, the characters, their pasts, this book kept evolving into a much deeper and enriched story..My father was in World War II, fought the Japanese in the mountains of China, never uttering one word to me or my siblings about his war experiences. He was graduated early from high school as the military needed soldiers, joining the Marines while his classmates still had months before graduation. I have known several of his generation who fought in the Philippines who also never uttered a word about their war experiences. I've watched TV programs, some with historical footage, some with video recreations of the Bataan Death March. This background helped me visualize Grisham's telling of his character's journey. I consider this book to be a tribute to the Greatest Generation, those who were on the battlefield, and those who remained stateside. Like in life, sometimes what we do or don't know does make a defining difference..I highly recommend ""The Reckoning"" -- it was not a predictable read.",0
4.0,3 part story that is almost 3 different stories,"November 15, 2018",No,"I just finished John Grisham's newest novel ""The Reckoning"".  It is interesting but I feel will appeal to his male fans much more then his female fans.  The book is in 3 parts...Part one is typical Grisham.  The crime, the court battles, the punishment... Part 2 is a flash back to the Bataan Death March in the Philippines.  Where I appreciate learning more then what a history book tells you,  I feel that this is really heavy and bogged down with way too much military history.  Unless you have a huge fascination with military procedures and/or WW2 Pacific Base interests, this section gets very bogged down...Then part 3 is a culmination of part 1 with little of part 2 even mentioned.  Sufficed to say, Pete was at war, and leave it there...It is a good story.  And I am sure Mr. Grisham is looking to write in ways he has written in the ways he hasn't explored before.  But this is Definately not one of my top 5 Grishams.",0
3.0,Depressing,"November 15, 2018",No,"I listened to the book on long commutes.  Written in three parts it tells the tragic story of the current generation of a family that has grown cotton on a large farm in northern Mississippi for generations.  Part II of the book is based in the Philippines during World War II and describes the  inhumane details of the March of Bataan.  Grisham was harsh in his criticism of General MacArthur.  It was painful to listen to but I believe that Grisham did his research and found it educational.  I gave ""The Reckoning"" 3 stars because of the first and last parts, which dealt with the family.  When I finished I was truly depressed.  I don't recommend the book.  Instead, do some research about MacArthur and his mistakes in the Philippines.",0
1.0,Goes nowhere....big disappointment,"November 27, 2018",No,"I bought this as an audio book.  After listening to five chapters and the story going absolutely nowhere, wondering if it was just me, I went to see other reviews. I am in the majority...this is a terrible book.  if you have NO other books, NO other audio selections and bored, go ahead and spend your time and money on this.  If you have ANY other options, take a fast pass.  This is nowhere close to Grisham's other excellent books (Sycamore Tree was good from first to last page).  Listening to this made me feel like I was walking in place....the story never moved, the plot never developed, and different characters just kept saying the same thing over and over.  Big disappointment.  I returned this.",0
2.0,The subject matter and plot were too depressing for me.,"October 31, 2018",No,"I bought the Audible version and, although well written and well narrated, the subject matter and the storyline was just too depressing for me.  Usually any new John Grisham novel release is one of the highlights of any of my years, as are most movies based on his books.  So I had looked forward to this one for a long time.  However, after listening to several of the chapters, to the point I decided to quit, I then skipped to the end to see if it perhaps the ending redeemed it enough for me to go back to my stopping point and continue.  It did not.  I subscribe to two Audible book credits per month, and fortunately, Audible has a good return policy and returned the credit with which I had purchased this book.  I want the ""old"" Grisham back.",0
1.0,Depressing mess!,"December 4, 2018",No,"Grisham is running out of steam.  The Reckoning starts out slowly and with no buoyancy of mystery or emotional pique.  Characters are wooden and plot is all but nonexistent.  Deadline from his publisher - ?? - only way to explain why 60% of the book is devoted to excruciating detail of horrific war experience, which contributes almost nothing to the thin story line which is itself a depressing snapshot of a colorless group of characters.  Consistent with his history there is a legal backdrop but the degree of minutial procedural detail is numbing.  The entire story could be told in 20 pages but then even it would be boring and dreary.  The ending ""twist"" is mildly surprising but only because there is absolutely no previous clue.  I believe I have read all his previous stuff and like all the prolific writers some is better than others but how this one got to market can only be explained by a greedy system.  Shameful play on the writer's reputation.  I feel abused and am going to return it for a refund!",0
1.0,TMI,"October 27, 2018",No,why cant people review a book without telling the story! Now i dont have to read it because i already know whats going on.,3
2.0,Definitely NOT Grisham's best,"November 7, 2018",No,"I love most of Grisham's work.  This one fell disappointingly flat.  You had an idea of the ending by 40%.  Then it drones on about the horrors of World War II.  A little too graphic for me.  I was looking for a legal thriller.  If I  had wanted in a lesson on World War II, I would have purchased a non-fiction book about it.  This was way too predictable, and the gory stuff in the beginning and the end just wasn't necessary.",1
1.0,A Tedious Tale,"November 11, 2018",No,"John Grisham is a great novelist and storyteller so when he creates a morbid, dark, depressing tale in ‘The Reckoning’ it becomes a mystery unto itself.  Why a gifted writer would waste precious words on this story is unimaginable.  In ‘The Reckoning’ he catalogues, in excruciating detail, the horrors of war, and the selfish mean spirited inclinations of his characters by detailing the pain and suffering of two generations of the Banning family of Clanton, Mississippi.  This result is a tedious, convoluted, dark, mysterious and unfulfilling story.  The tragedy is that Grisham’s work is cherished by millions and he is clearly capable of so much more.",1
1.0,I Surrendered,"November 10, 2018",No,I plowed thru the first 180 pages hoping at some point that the story would pick up but I gave up and skipped to the last 50 pages...I read all of Grisham's books and this is by far the worst ....... would not receommend.,3
4.0,Classic.,"October 29, 2018",No,"For the Grisham fan, it is not unusual to drop whatever else you are reading and buzz through his new release. Frankly I'm surprised at the split in opinion on this book as I have found that Grisham at his worst is eminently more readable than most authors. The story flows, the characters are believable, enough villains and good folks to keep you rooting for the obvious outcomes and enough elements to entertain most readers - Southern history in the 40's, interesting overview of the war in the Philippines and the legal twists he is known for. A good read, obviously. I barreled through in 3 days despite attending a fun wedding in PA.",0
1.0,Don't waste your money or time,"November 27, 2018",No,"This is one of the most thoroughly boring books I've ever read. None of the characters are sympathetic (ALL the women do nothing but cry), no one is pro active. Frankly if Pete Banning was so intent on dying why the hell didn't he commit suicide instead of costing the legal system (as well as the reader) hours and hours or boredom. I hung on until the last few pages, hoping that there would be some sort of resolution that could have explained all the hysteria, but then just ditched the book because I simply didn't care...and because there are so many really GOOD books out there to be read. This is really, really, a bad book!",0
5.0,Three Stories in One,"December 6, 2018",No,"In enjoyed this novel but I am biased since I like Grisham's writing.  It reflects an era that I grew up in and can identify with.  It is less a mystery than an accounting of social systems in the l940 to 1960s.  The idea of going to one's grave with a secret may not be new but why this happens tells us something about social conditions of the times.  Also, Grisham's treatment of certain religious denominations is always wryly funny.  His treatment of WWII in the Pacific has been criticized by some literary buffs. However, this part of the story helps to explain the character of the central protagonist.",0
1.0,"Boring, boring, boring!","November 10, 2018",No,"I love John Grisham and have read every one of his books. This is a boring, pointless book. The story about the war was gruesome and I skipped the whole section. I kept waiting for something of interest to happen. . .. it NEVER did!",2
1.0,Don't read this whole boring book to find out the big family secret. Because even it Sucked!,"November 20, 2018",No,I've read all of Grisham books loved almost all of them. This is one of the most boring books I ever read! And the last chapter that I read the whole boring book for was so stupid. I threw the book in the trash and didn't donate because i don't want anybody else to waste their time reading this book. Definitely will not be wasting  my money on another Grisham book.,3
1.0,Not at all interesting to read,"October 27, 2018",No,"The book was boring and the characters were empty. I had thought initially that Pete might have been presented as an early case of PTSD. But no.  Pete turns out to be an unforgiving, Southern not-so-gentleman. The facts of the case, finally given at the very ending, we're unlikely and trashy.",2
4.0,Great story with great demonstration of the power of a lie,"November 25, 2018",No,"The plot is engaging and fast moving....until you reach Part II....then it becomes a history lesson and detailed description of life in the jungles of the Pacific during WWII as an escaped POW....while this does have some connection to the plot it is really a secondary part and only serves to fill up pages and several chapters with excess storytelling. Part III returns to the true plot and closes with a strong and page turning story which truly displays the damage that a single lie can bring. Part I and III are 5 stars, Part II is 2 stars.....so overall it's a 4 Star book.",0
3.0,"Great read, but...","November 13, 2018",No,"While I really liked the book and have liked Grisham for years, this particular book could have been shortened and still told the story well.  Parts 1 and 3 would have fit together better if Part 2 was shorter and less detailed.  While I appreciated the additional WWII history lesson  in Part 2 (who knew MacArthur wasn't the stellar soldier history would like us to believe?), the entire story didn't fit well with the rest of the book.  There is an unexpected twist in the last 5 chapters that kept me reading.  Otherwise, it was a very long (and heavy) book.",0
4.0,End of the line,"November 7, 2018",No,"THE RECKONING is a sad story of the unraveling of an illustrious Southern family; at the same time the book is a well-written and compelling tale by John Grisham, master of legally-themed novels. I enjoyed every moment, from the book's shocking first chapter to its final resolution, hardly a happy ending for the Bannings. If you love Grisham, you'll enjoy the book. Many scenes take place in courtrooms, the setting is the Deep South of Mississippi, there is much family history, along with fascinating characters--all hallmarks of Grisham's writing.",0
5.0,Grisham is a good storyteller....,"November 9, 2018",No,"Taking place in 1940s rural Mississippi, this is not a typical Grisham courtroom drama.  I would say Southern gothic comes closer to describing the genre...Grisham is a good story teller and he captures the essence of small town America.  The book is divided into three parts, with the middle part describing the Bataan death march and its aftermath in which the family patriarch participated.  The war scenes are brutal but realistic and a good reminder that war is indeed hell.  This section is long and may not be to everyone’s liking.",0
2.0,Very disappointed,"November 19, 2018",No,"As a fan of all of John Grisham’s work, this was a long awaited read..Maybe I should have waited longer..I was disappointed-yes, descriptions of actual events were poignant, but the heart of the matter is you don’t care about the characters enough for it to mean what Grisham is telling..Overly long, it is not a satisfying read. What could have been a fine novel with the South almost as a main character, his ending leaves us as empty as some of the characters we wish we could have empathized with.",0
2.0,More a war story than a legal mystery.,"November 10, 2018",No,"Being a Grisham fan, I did not bother to read a review before diving into the book.  I was surprised to find myself deep in the Philappines during WW2, the Bataan Death March and the horrors of a prisoner of war camp..  There isn't much of a mystery, and it's a painful schlog getting there.  Most of the usual Grisham legal suspense in not in play here - just a bit of a straightforward trial and appeals - and no surprises until the last page, which - given the horror of the WW2 sequence - seems pretty irrelevant.",0
2.0,Don’t hurry to read this one,"November 14, 2018",No,"Now that I’m convinced John Grisham has a stable of assistants researching his ideas which JG then knits together with a storyline.(many bestselling authors do this) ...the problem with this book is there is almost no story, save the history lesson within.  Go-nowhere story and an ending you can guess a mile away, this is the least entertaining Grisham book I’ve ever read. Uninteresting characters and a drawn out conclusion with no teeth, at least I did learn the part of war history I hadn’t learned about in school.",0
1.0,Too Long And Boring,"October 28, 2018",No,This story could have been thoroughly told in an article or just two chapters instead of a book.  The author must be hard up for material if he has come to this.,2
1.0,The Reckoning by John Grisham,"November 12, 2018",No,"Grisham has always been one if my favorite authors. I was really looking forward to reading this book. I was so disappointed, it was awful. All the section on Bataan and the Philippines felt like filler. The ""secret"" was trite and totally predictable. Definitely do not recommend. Waste of my time.",2
5.0,Not typical Grisham,"November 23, 2018",No,"The last sentence of this book says it all. “What a family.”  While I expected the typical legal drama of Grisham, I did not expect the depth to which he examined the intertwinings of characters in a family.”  With the Bataan Death March (good history lesson) as the pivotal scene in this novel, the lives of one family turned from comfortable to chaotic. Tragedy becomes the “norm” in a well-plotted story, albeit not the story I was expecting. Although Grisham’s characters are adequately described (I had an image of each of them), I really wanted to learn more from the main character. However, therein lies part of the family dynamics which Grisham portrays. It was page-turner to the end.",0
1.0,Couldn't slog through it,"November 19, 2018",No,"I made it through chapter 7 and cared so little for the characters that I finally checked the reviews for the book to see if others said it got better. Not so much. When I read that the whole middle section concerned WWII, I gave up and skipped to the last chapter to find out why he killed Reverend Bell. This is the first Grisham book I didn't finish. Just not interested in war stories and thought the part of the book I DID read was just too long and could have been edited to a much shorter story.",1
3.0,Not what I was expecting,"November 4, 2018",No,"The Reckoning by John Grisham.  Not taut thriller courtroom drama I was expecting from Mr Grisham.  Couldn't relate to the characters and wasn't drawn into the story.  I'm sure other people will enjoy it...Thank you to the publisher, author, and NetGalley for the opportunity to preview the book.",1
5.0,A Novel You Just Can't Put Down,"November 19, 2018",No,"I've read all of Grisham's novels, wouldn't want to miss one.  This book had me reading late into the night keeping me captivated to the end.  The story is divided into 3 parts, each moving in such a way as to keep the reader turning pages without thoughts of taking a break.  Part 2 has a fascinating, albeit horrifying, story about the Bataan Death March, which was in the Philippines, during WWII.  Don't cheat yourself by not reading this latest book by John Grisham.",0
4.0,Grisham has done it again,"October 24, 2018",No,"The Reckoning by John Grisham. Grisham has done it again by writing a great story, leading you by the nose right till the end before he puts in his twist. An insightful story into that time and history and as always leads you thinking - What if the truth had just been told from the beginning.",1
4.0,"Not his normal, but that's OK... very good!","November 9, 2018",No,"I knew that a lot of John Grisham's fans would not like this book and that's pretty evident from some of the reviews.  Can an author or actor and really anyone, go outside their normal box and be successful?  I think so and it requires the reader to open up their mind.  I have read all of Mr. Grisham's books and enjoyed them all.  I have also read many books depicting WWII.  I thought he did an excellent job of  bringing this story together and showing the average reader the horrors of war.  This was also a different time period when what we think as no big deal today was very dangerous then.  I say worth the time and your attention.",0
4.0,A Tragic Web of Unjusts....,"November 25, 2018",No,"While I will agree with other reviewers that this book is a departure from Mr. Grisham's other novels, I enjoyed this book immensely. There are so many threads that are intertwined that make up the fabric of Mr. Banning. The Death March of Bataan was particularly interesting as I had no knowledge of this chapter of World War II. I felt that by the end of this book, I understood who the man was, why he was who he was, and what his principles were, based on his life experiences. Thank you once again for an entertaining read Mr. Grisham.",0
3.0,Lesser Than the Pelican Brief,"November 1, 2018",No,"We-written as always, this book has most of the earmarks of a John Grisham novel, but the basic plot had to make a considerable detour -- a sort of a ""To Hell and Back"" interlude -- to boost it from novella to novel.  In his afterword, Grisham acknowledged all his sources for the long interlude about the inhumane treatment of U.S. Prisoners of War in the Phillipines.  I thought it was an excessive detour and would rate the book 'good ' but not 'great '..Ed Nichols",0
3.0,A little disappointing,"November 13, 2018",No,"I am a pretty big JG fan, and have been for 11 years and have read just about every book he wrote. This was by far the worst in my opinion. The storyline dragged on immensely. The entire middle section of the book, albeit interesting, was completely unnecessary to the plot. I gave it 3 stars because he does a great job with imagery, and the story is told in such a way that you feel like you are there and the book kept you intrigued to find out the truth, and when the story finally got to it, it was underwhelming and predictable. The twist was what i figured 300 pages prior. I wouldn’t recommend it if you’re not a fan of Grisham. He has several much better written books to choose from.",1
2.0,A depressing family story,"October 27, 2018",No,I am a big Grisham fan and I pre-order every one of his books. So I dug into The Reckoning as soon as it hit my Kindle this week. It was an interesting history lesson for this baby boomer but a dud as a legal thriller. It was a real depressing story for the Banning family that left me with a real empty feeling. But I'll anxiously await the next one.,2
1.0,Terrible,"October 24, 2018",No,Do not waste your money.,4
1.0,Worst Grisham book so far.,"November 17, 2018",No,I read his books for their character portrayals. These characters were one dimensional. If you are old enough to remember Mandingo this book became Mandingo meets the Bataan Death March.  First 10 pages telegraphs the ending and it took to the last 10 pages to confirm it.,1
2.0,Didn’t like but can’t forget,"November 16, 2018",No,"I kept thinking “this can’t happen”...and then it kept on happening.  Tragic.  Heroic.  Arrogant.  Terribly damaged characters.  Although I hated turning the pages, I couldn’t stop.  A depression trip, at best.  As an aging southerner, I am sure that the hastily wrapped up conclusion was untenable; the last nail in that coffin just wouldn’t have been driven.  Although it wasn’t the Grisham that I anticipated, the story haunts me still.",0
3.0,Baatan death march was the best part,"November 25, 2018",No,"While I didn't hate it, I didn't get as much from it as I normally do from Grisham.  I still don't really understand why Pete shot the minister.  Did he think the wife had been brutally raped or had a consensual affair?  So the miscegenation at the end came in out of left field and really didn't wrap this up or explain why the wife went into her long twilight.  I liked his evocation of farm life in Mississippi.",0
1.0,Worst Grisham ever.  Bataan Death March minute by minute.,"November 22, 2018",No,"10% of this book is, what seemed like, a minute by minute description of the many year Bataan Death March...seriously..Had to put that first. Had to..I have read all of Grisham's books and enjoy 95%...this one had no point, no suspense..Basically, everything happened as predicted and the big secrets section (95% in to save you hours of this dreck) is so boring that I wish I could have my 3 days back.",0
1.0,Was not”a good read”.,"November 19, 2018",No,I’m so glad I have an ereader. I could scroll through the sections of part two that had little to do with the plot.  I expectantly wait for a new book that will totally involve me. I’ve read them all. This was the least riveting and engrossing. I long to be transported and transfixed.  I hate to say this but  it was the worst..  I think he was indulging himself in writing this middle section. He really didn’t think of the reader’s quest for “a good read”.,1
2.0,Two entirely different stories,"November 7, 2018",No,"I've read and enjoyed many Grisham books, but ""The Reckoning"" is fundamentally different from his other books.  It's actually two different stories which have a minimal connection.  The primary story ( parts 1 and 3) takes place in Mississippi, and is engaging enough. But part 2 is a detailed account of one character's experience in the Philippines during World War II, including the Bataan death march. According to his afterword, Grisham did extensive research on this subject, and he wrote about the character's experience in great detail.  However, the only way this ties into the primary storyline is to make the point that the character experienced horrific things during the war and came back a  different man.  And while this might possibly be argued, his experience really didn't impact his action once he returned home.  So the story told in parts 1 and 3, with perhaps a short chapter about Pete's war experience,  could have stood alone, and would have been a better story.  The length and detail in part 2 was a disturbing distraction that served no purpose in the telling of the story.",0
1.0,This book is for you if you like seeing people suffer for incredibly stupid reasons.,"December 4, 2018",No,"It is like the Gift of the Magi in that it has an ironic twist at the end.  But instead of being heart warming, it is horrifying--like watching a slow motion train wreck that kills all on board.  This might...might have been an okay short story, but my goodness not a novel--especially such a long boring one.  I have always enjoyed Gresham's novels before, but this one was so bad I might never pick up another.",0
1.0,Don’t bother,"October 26, 2018",No,"This is one of the worst books I have ever read.  Shame on you, John Grisham!",9
5.0,Grisham’s best book yet.,"November 13, 2018",No,"This book took off at the very beginning, which I was very pleased because if it doesn’t grab me in the beginning I won’t read it.  I enjoyed reading about the Bataan Death March and what all the prisoners went through.  I like war movies/books so this was intriguing for me.  The ending blew my mind!!  I never would have thought for a moment the story would end that way.  This is one of those books where the next book is really going to have to be good to keep my attention.  This is a must read.",0
2.0,Disappointing,"November 11, 2018",No,"Having read, and in many cases, re-read every one of John Grisham's books, this was a huge disappointment. The first third of the novel started out interesting and compelling, setting the stage for a good mystery to be solved. The middle third of the book was entirely set during WWII with the main character fighting, being captured and tortured by the Japanese in graphic detail. The final third of the book finally started wrapping up the original plot and ended with a flat, disappointing conclusion. I will always be a John Grisham fan, and look forward to his next book. But this was a departure from what we've come to expect from him.",0
5.0,Southern Tales,"November 5, 2018",No,"After Rooster Bar and Camino Island I almost gave up on Grisham but when my daughter told me a lot of The Recckoning was about the Filipino campaign in WW two , my interest peaked. This is old style Grisham and it gets full kudos. Great storyline and character development. You will not be disappointed. Since I’ve read all his books, small advice. Give up formulaic and get back to Southern storytelling novels.",0
5.0,Caught my attention!,"November 1, 2018",No,Enjoyed listening to this book!  Some parts a bit challenging for me but overall I truly enjoyed this story.  Written in a unique style that seems to support telling the tale.  I say challenging because I’m not fond of war stories being told in such vivid reality.  I learned a LOT.  The twists at the end really surprised me.  Interesting how the pitfalls of the characters are all understood by the last page.,0
1.0,Really??,"November 14, 2018",No,"What a mess of a book. Everyone in the novel guessed the ""secret""-or a form of it--half way through the novel.  And the war in the Pacific? How did that get folded into a story about a murder?  I wish I'd read these reviews before ordering this book.",2
1.0,Terrible story.,"November 19, 2018",No,"I have read all John Grisham's previous books except for the kiddie books.  Most are 5 star and great reads, but I was so depressed after reading the 1st section of ""The Reckoning"" that I stopped reading it.  NOT A PLEASURE AT ALL.",1
5.0,This is an expansive review of the US war in the Pacific and the. Effect on one Mississippi family,"November 3, 2018",No,The first third of the book is a confusing tale of a Mississippi vottor farmer that returns from WWII and decides to kill the local Methodist preacher.  The heart of the story involves the experience of US service men in the Philippines and the Bataan death march that was part of the conflict...The reader needs patience to finish the book completely in order to make some sense of the tale..,0
3.0,Well worth reading,"November 13, 2018",No,I was torn between giving this book a 3 or a 4 star rating.  The ending was not so surprising and I think that the time spent setting up of Pete's homecoming was a little much too drawn out.  The fact that the author spent so much time telling you about the death March to battan really didn't make sense even though I guess he was trying to set up a ptsd scenario.  All in all this was a good book.,0
2.0,I don’t recommend...,"November 27, 2018",No,"This book is a huge disappointment. I had hope that Grisham had gotten his mojo back after the last two books that weren’t his finest, but my hopes were dashed. After a decent start, things spiral downward with a lengthy section about war and the Bataan Death March. That part is much too long &amp; difficult to read..The conclusion of the story rather unsatisfactorily reveals the answer to a mystery that is central to the story. Instead of wrapping up, it merely fizzles out.",0
3.0,Not your father's Grisham novel,"November 2, 2018",No,"I've read all of Grisham's legal novels. The Reckoning was supposed to be one, however, a third of the way through this longer-than-usual Grisham novel, the story took a left turn and became a war novel with pages of non-character and non-plot driven historical information. I put up with it, hoping something would happen that would be relevant when the book's ""secrets"" were finally revealed. None of the war stuff was useful in explaining the lead character's motivation for his conduct during the first third of the book. I don't read war stories or watch war movies so I was very disappointed by this deviation from the successful Grisham formula.",0
1.0,Waste. Of. Time.,"November 24, 2018",No,"I approach each Grisham novel with eager anticipation, with the certainty that there is going to be a damn good story, and that I am going to lose sleep because I just cannot put it down. This one disappoints profoundly. It is a mess. It took sheer force of will to read the last two hundred pages, knowing that the story behind the murder would be gloriously revealed. And then, THAT ending? What a disappointment, what a wasteof time. Read this only if you are a Grisham hound who MUST. Otherwise, save yourself twenty bucks and nine hours.",1
1.0,2 thumbs down,"November 9, 2018",No,"I loved all his prior books so ordered this in hardback so I could share with family; however, it is going to Goodwill.  Meandering plot, characters I never cared about and with no redeeming qualities.  This book was a waste of time and money.",1
3.0,The long read to the truth,"November 30, 2018",No,"I love Grisham's books but this is not one of his best.  Although I liked the way he wove in history from the Second World War, (and that was difficult to read), it felt like it took way too long to get to the crux of the story.  Character development was good, especially Pete since there is really no way to understand how one would recover from such hideous treatment.  Definitely wasn't one of Grisham's normal page turner, can't put it down type reads.",0
1.0,Too long and boring,"November 19, 2018",No,"I usually read any new Grisham book as soon as it comes out. This one is way too long, too detailed without a compelling story.  Not even a decent Grisham ending. I will check the next ones length before buying it. Waste of time",1
